A,B,C,D,E,F,G,H
67,404,649,2597,10,15,320145,64910
46,279,216,866,34,80,1034040,21634
84,504,261,1044,39,35,1195305,26139
19,113,76,305,6,47,185841,7606
60,359,384,1534,46,14,1398042,38446
59,356,204,815,63,11,1907733,20463
61,365,260,1038,55,78,1668534,26055
23,139,314,1256,91,37,2737011,31491
54,326,961,3842,69,17,2086251,96169
42,253,817,3267,97,85,2922855,81797
67,404,372,1490,41,84,1250352,37241
12,75,211,846,15,4,453612,21115
81,489,419,1674,4,5,144315,41904
60,359,663,2653,62,84,1878252,66362
41,245,460,1839,24,51,732453,46024
23,139,589,2355,43,69,1297107,58943
54,326,10,40,62,31,1876293,1062
62,369,902,3609,6,61,198783,90206
49,295,423,1694,21,92,644976,42321
64,381,139,554,96,22,2899266,13996
11,68,378,1513,40,58,1203474,37840
80,480,658,2632,96,80,2904240,65896
68,409,212,846,25,43,770529,21225
44,267,361,1445,57,90,1723470,36157
13,75,344,1376,40,15,1203945,34440
81,489,240,959,72,24,2184372,24072
10,60,890,3559,98,99,2943297,89098
14,86,67,268,66,14,1984242,6766
88,526,849,3395,79,84,2396652,84979
23,139,770,3081,88,53,2647059,77088
80,480,655,2619,1,66,54198,65501
32,195,910,3640,81,12,2439636,91081
51,307,174,698,97,25,2925375,17497
39,236,183,730,70,72,2111916,18370
52,312,42,166,35,25,1065675,4235
1,4,287,1147,64,3,1920309,28764
6,38,927,3709,21,79,632037,92721
41,245,143,570,24,22,732366,14324
23,139,462,1848,91,31,2736993,46291
75,447,986,3944,50,62,1522686,98650
41,245,374,1497,60,95,1812585,37460
39,236,958,3834,84,75,2531925,95884
49,295,73,294,97,55,2924865,7397
4,24,702,2806,16,13,481239,70216
71,429,375,1502,24,34,741402,37524
14,86,983,3931,17,16,514248,98317
52,312,286,1143,14,91,435873,28614
94,566,472,1889,62,52,1888356,47262
86,514,342,1366,16,84,506052,34216
7,43,523,2093,30,35,902205,52330
26,154,495,1980,68,72,2048016,49568
30,182,6,23,63,41,1899123,663
9,57,337,1346,64,46,1922838,33764
8,47,466,1865,12,94,362682,46612
77,461,542,2169,19,38,593214,54219
46,279,981,3925,26,85,794055,98126
74,441,951,3806,82,79,2482437,95182
63,381,913,3651,88,43,2659029,91388
2,12,453,1814,35,95,1050885,45335
32,195,93,371,81,42,2439726,9381
78,468,152,610,44,59,1343577,15244
61,365,965,3862,90,55,2718465,96590
28,166,52,207,73,43,2198529,5273
5,29,948,3792,0,16,1548,94800
64,381,607,2430,92,67,2779401,60792
27,161,592,2368,92,85,2768355,59292
72,429,386,1545,19,73,591819,38619
54,326,200,799,82,64,2476392,20082
6,38,260,1038,19,92,572076,26019
60,359,617,2470,82,65,2478195,61782
55,328,551,2203,7,10,226530,55107
29,171,953,3812,85,25,2558775,95385
46,279,622,2488,14,31,433893,62214
49,295,290,1159,55,61,1664883,29055
33,199,160,641,50,50,1510050,16050
19,113,46,186,38,53,1145859,4638
0,2,672,2688,72,4,2160012,67272
44,267,204,815,49,7,1483221,20449
55,328,292,1170,32,75,976725,29232
0,2,239,956,7,62,210186,23907
22,134,698,2791,13,9,396627,69813
31,188,709,2836,10,18,309354,70910
14,86,62,246,3,45,94335,6203
62,369,91,364,32,79,978837,9132
68,409,139,554,77,53,2330559,13977
40,241,445,1779,30,94,912282,44530
1,4,979,3914,71,18,2130354,97971
61,365,692,2767,79,81,2388543,69279
0,2,797,3190,24,57,720171,79724
84,504,789,3158,26,62,805386,78926
30,182,982,3927,25,79,759237,98225
71,429,872,3487,95,98,2871594,87295
28,166,281,1122,34,15,1028445,28134
87,523,538,2151,7,9,236127,53807
70,418,488,1952,96,86,2901258,48896
30,182,385,1542,60,39,1809117,38560
21,126,275,1099,42,58,1266474,27542
80,480,673,2690,89,81,2694243,67389
49,295,438,1750,80,78,2414934,43880
31,188,55,221,38,44,1149432,5538
92,555,104,414,63,36,1917708,10463
67,404,484,1937,18,50,560250,48418
50,297,533,2133,5,33,165099,53305
53,319,381,1525,42,28,1275984,38142
60,359,879,3516,15,13,468039,87915
64,381,628,2511,15,43,469329,62815
12,75,648,2592,13,33,393699,64813
49,295,58,231,57,78,1724934,5857
52,312,701,2803,59,11,1785633,70159
60,359,439,1754,6,57,198171,43906
63,381,342,1366,48,93,1459179,34248
34,201,537,2149,43,32,1300296,53743
55,328,677,2710,0,11,16533,67700
25,152,972,3888,48,89,1447767,97248
80,480,980,3919,83,16,2514048,98083
89,536,131,526,74,2,2246706,13174
71,429,887,3548,40,91,1221573,88740
47,279,5,19,62,10,1874130,562
42,253,50,198,7,54,222762,5007
13,75,499,1994,16,45,484035,49916
62,369,712,2848,65,73,1968819,71265
42,253,349,1396,18,82,552846,34918
11,68,820,3278,13,70,393510,82013
17,100,635,2539,94,5,2825115,63594
69,411,322,1289,59,92,1790976,32259
79,475,74,297,17,57,533871,7417
67,404,966,3866,31,56,950268,96631
10,60,94,377,66,92,1983276,9466
50,297,284,1137,81,20,2445060,28481
0,2,916,3666,59,19,1770057,91659
16,99,765,3058,75,53,2254959,76575
7,43,853,3414,42,97,1262391,85342
2,12,643,2570,22,87,660861,64322
17,100,7,30,19,68,575304,719
48,288,922,3688,63,20,1904460,92263
20,118,654,2617,73,68,2196204,65473
70,418,634,2536,36,37,1101111,63436
65,389,582,2329,29,90,889770,58229
10,60,906,3626,84,83,2523249,90684
99,596,154,615,97,50,2939850,15497
77,461,248,994,73,39,2213217,24873
49,295,977,3906,50,50,1514850,97750
99,596,804,3215,94,69,2849907,80494
79,475,302,1209,72,52,2183856,30272
29,171,425,1700,93,64,2798892,42593
93,556,544,2177,34,61,1048083,54434
96,573,762,3049,90,9,2728827,76290
79,475,461,1844,47,91,1433973,46147
46,279,543,2170,10,1,313803,54310
56,334,497,1986,9,64,286992,49709
27,161,251,1003,88,15,2648145,25188
79,475,860,3440,60,39,1823817,86060
22,134,305,1218,21,95,636885,30521
38,226,559,2236,8,2,251406,55908
28,166,591,2365,35,9,1058427,59135
75,447,215,860,55,0,1672500,21555
71,429,291,1164,28,90,861570,29128
86,514,259,1037,72,61,2185983,25972
78,468,219,877,98,77,2963631,21998
83,498,466,1865,7,81,235143,46607
37,223,48,190,27,50,821250,4827
35,210,832,3329,2,68,70704,83202
45,272,823,3294,54,94,1633782,82354
31,188,730,2918,98,60,2949480,73098
93,556,221,883,86,9,2607927,22186
98,586,90,358,7,32,239496,9007
99,596,734,2934,90,28,2729784,73490
71,429,837,3349,6,37,201411,83706
0,2,151,604,9,39,270117,15109
50,297,247,987,45,1,1365003,24745
95,567,653,2612,61,96,1858788,65361
48,288,47,190,40,78,1214634,4740
91,546,791,3162,20,33,627399,79120
25,152,208,830,71,59,2137677,20871
61,365,15,59,50,28,1518384,1550
31,188,848,3391,91,74,2739522,84891
61,365,396,1586,17,22,528366,39617
60,359,986,3944,14,84,438252,98614
25,152,271,1084,21,91,637773,27121
9,57,251,1003,96,38,2882814,25196
4,24,65,260,40,41,1201323,6540
22,134,913,3651,2,27,66681,91302
62,369,118,470,96,4,2898612,11896
49,295,983,3931,17,53,524859,98317
13,75,264,1058,93,95,2794185,26493
68,409,948,3792,47,30,1430490,94847
21,126,647,2590,21,47,636441,64721
93,556,507,2028,46,99,1408197,50746
81,489,366,1463,53,60,1614480,36653
20,118,959,3837,94,5,2826015,95994
43,261,953,3812,96,4,2892912,95396
88,526,806,3222,47,40,1436520,80647
19,113,64,255,62,89,1865967,6462
73,441,725,2901,35,59,1072077,72535
10,60,652,2609,38,80,1143240,65238
45,272,654,2617,22,12,673536,65422
38,226,342,1366,56,62,1691586,34256
85,509,277,1108,37,41,1135623,27737
81,489,255,1020,28,73,864519,25528
84,504,978,3913,44,54,1345362,97844
77,461,542,2169,98,63,2963289,54298
88,526,510,2038,40,52,1226556,51040
79,475,265,1058,60,17,1823751,26560
93,556,353,1412,36,86,1108158,35336
81,489,739,2958,34,91,1044573,73934
92,555,934,3735,96,42,2907726,93496
72,429,581,2324,79,93,2391879,58179
61,365,4,17,4,16,138348,404
34,201,823,3294,35,7,1060221,82335
16,99,576,2303,91,77,2735031,57691
30,182,491,1962,41,83,1239249,49141
99,596,498,1993,58,10,1769730,49858
38,226,574,2297,87,65,2621595,57487
27,161,348,1391,85,92,2558376,34885
24,144,388,1551,54,90,1627470,38854
72,429,988,3954,92,36,2781708,98892
30,182,820,3278,65,22,1959066,82065
78,468,764,3055,70,38,2123514,76470
43,261,621,2482,93,21,2802963,62193
87,523,776,3102,51,62,1556286,77651
69,411,722,2887,66,84,2000952,72266
92,555,445,1779,0,19,27657,44500
74,441,911,3644,0,94,22482,91100
7,43,938,3750,51,98,1532394,93851
7,43,603,2414,57,12,1712136,60357
96,573,154,615,27,0,838800,15427
35,210,645,2581,62,35,1870605,64562
92,555,423,1694,23,15,717645,42323
16,99,973,3894,94,90,2825070,97394
10,60,519,2078,76,79,2283237,51976
37,223,439,1754,72,38,2171214,43972
4,24,572,2287,45,5,1351215,57245
63,381,158,630,91,62,2749086,15891
85,509,821,3283,6,19,205557,82106
24,144,470,1880,34,6,1027218,47034
65,389,679,2717,26,70,799710,67926
89,536,964,3857,52,71,1586913,96452
24,144,130,521,61,10,1837230,13061
11,68,849,3395,54,85,1623555,84954
39,236,285,1142,13,52,401856,28513
66,398,785,3141,73,53,2209959,78573
45,272,923,3690,28,64,853692,92328
64,381,758,3030,56,20,1699260,75856
61,365,36,145,39,57,1188471,3639
60,359,350,1398,6,47,198141,35006
86,514,612,2446,1,38,55914,61201
41,245,532,2127,83,72,2502516,53283
46,279,514,2054,18,36,553908,51418
10,60,287,1147,41,30,1233090,28741
21,126,584,2335,72,7,2166321,58472
24,144,568,2272,67,51,2017353,56867
84,504,814,3255,87,93,2635479,81487
79,475,622,2488,49,98,1493994,62249
97,581,628,2511,56,29,1709187,62856
37,223,805,3221,72,34,2171202,80572
25,152,365,1459,61,11,1837533,36561
8,47,19,78,88,38,2642514,1988
51,307,705,2820,84,64,2535492,70584
86,514,81,325,55,72,1676016,8155
64,381,904,3615,99,3,2989209,90499
38,226,244,978,68,65,2051595,24468
2,12,946,3784,42,87,1260861,94642
89,536,45,179,47,44,1436832,4547
29,171,332,1326,67,96,2018988,33267
56,334,968,3871,24,26,736878,96824
11,68,579,2314,41,15,1233345,57941
24,144,349,1396,59,6,1777218,34959
73,441,74,297,12,74,382122,7412
30,182,962,3848,2,87,69261,96202
26,154,411,1642,35,60,1057980,41135
98,586,128,512,69,92,2099676,12869
7,43,184,736,28,88,842364,18428
48,288,908,3631,64,67,1934601,90864
69,411,588,2353,50,6,1520718,58850
23,139,529,2115,19,87,577161,52919
32,195,65,260,5,37,159711,6505
94,566,369,1478,25,21,778263,36925
78,468,848,3391,16,61,503583,84816
76,455,830,3319,37,83,1133049,83037
63,381,113,452,82,93,2479179,11382
43,261,751,3006,28,80,853140,75128
61,365,702,2806,52,16,1578348,70252
28,166,360,1440,27,0,818400,36027
80,480,548,2191,43,39,1314117,54843
87,523,563,2250,35,92,1076376,56335
12,75,526,2106,71,38,2133714,52671
53,319,316,1263,26,77,796131,31626
16,99,271,1084,48,98,1445094,27148
46,279,671,2682,50,97,1514091,67150
57,340,753,3010,94,30,2837190,75394
98,586,897,3588,16,83,509649,89716
37,223,327,1306,10,57,311271,32710
54,326,209,838,20,83,616449,20920
83,498,253,1014,45,55,1375065,25345
61,365,570,2278,89,2,2688306,57089
29,171,185,739,97,32,2918796,18597
89,536,485,1940,6,88,206964,48506
40,241,280,1119,24,23,732069,28024
61,365,869,3474,51,74,1548522,86951
50,297,346,1385,62,53,1875159,34662
24,144,693,2771,91,13,2737239,69391
44,267,499,1994,65,10,1963230,49965
73,441,772,3090,84,33,2541999,77284
26,154,880,3518,54,54,1627962,88054
93,556,590,2358,58,92,1768176,59058
28,166,225,902,11,30,338490,22511
94,566,147,588,73,47,2218341,14773
24,144,312,1250,87,87,2617461,31287
69,411,534,2137,23,78,710934,53423
47,279,144,575,16,49,494247,14416
95,567,227,908,78,91,2368773,22778
36,214,554,2214,45,74,1361022,55445
17,100,613,2452,24,45,725235,61324
6,38,512,2050,73,17,2191851,51273
39,236,526,2106,74,21,2231763,52674
74,441,507,2028,72,66,2182398,50772
75,447,969,3874,77,19,2332557,96977
54,326,634,2536,27,11,826233,63427
93,556,395,1581,32,75,988125,39532
62,369,361,1445,60,41,1818723,36160
87,523,534,2137,20,20,626160,53420
44,267,930,3721,6,10,193230,93006
22,134,308,1230,60,39,1806717,30860
40,241,988,3954,34,37,1032111,98834
21,126,621,2482,89,28,2676384,62189
20,118,385,1542,73,62,2196186,38573
24,144,709,2836,56,29,1687287,70956
73,441,508,2032,99,81,2992143,50899
35,210,226,905,76,21,2290563,22676
45,272,140,559,74,96,2233788,14074
94,566,582,2329,73,86,2218458,58273
24,144,670,2681,14,8,427224,67014
23,139,44,177,1,8,36924,4401
57,340,57,229,96,31,2897193,5796
97,581,332,1326,56,25,1709175,33256
10,60,67,268,7,46,213138,6707
2,12,544,2177,90,86,2700858,54490
97,581,212,846,23,36,719208,21223
55,328,309,1237,81,85,2446755,30981
63,381,642,2567,80,23,2418969,64280
64,381,911,3644,28,29,859287,91128
16,99,461,1844,32,39,964917,46132
42,253,474,1895,92,23,2772669,47492
63,381,589,2355,22,44,679032,58922
41,245,817,3267,90,32,2712396,81790
83,498,356,1422,30,31,924993,35630
15,93,945,3781,2,9,64527,94502
53,319,746,2984,37,8,1125924,74637
98,586,424,1698,85,19,2579457,42485
7,43,784,3135,78,27,2342181,78478
30,182,499,1994,92,47,2769141,49992
91,546,19,78,72,78,2187534,1972
95,567,593,2373,41,14,1258542,59341
73,441,892,3567,75,56,2272068,89275
55,328,722,2887,69,65,2086695,72269
43,261,785,3141,14,15,432945,78514
97,581,159,636,39,12,1199136,15939
6,38,852,3409,1,5,31815,85201
82,492,198,791,90,4,2724612,19890
99,596,660,2640,41,3,1259709,66041
22,134,330,1319,36,40,1086720,33036
26,154,167,666,38,89,1148067,16738
60,359,697,2790,4,29,138087,69704
20,118,286,1143,63,15,1896045,28663
62,369,296,1186,10,28,318684,29610
82,492,389,1554,87,80,2634840,38987
71,429,865,3459,29,87,891561,86529
10,60,817,3267,97,86,2913258,81797
24,144,330,1319,79,76,2377428,33079
39,236,483,1932,62,93,1871979,48362
44,267,829,3315,72,65,2173395,82972
79,475,751,3006,51,37,1553811,75151
75,447,794,3177,89,84,2692752,79489
57,340,933,3734,16,54,497262,93316
12,75,756,3023,79,76,2373828,75679
91,546,417,1669,55,95,1677585,41755
54,326,386,1545,71,92,2146476,38671
62,369,140,559,99,49,2988747,14099
57,340,385,1542,50,80,1517340,38550
7,43,690,2759,96,18,2882154,69096
38,226,975,3899,60,92,1811676,97560
50,297,216,866,19,18,585054,21619
70,418,282,1128,36,10,1101030,28236
90,542,309,1237,61,14,1857042,30961
43,261,912,3649,37,29,1122987,91237
64,381,320,1280,40,57,1219371,32040
93,556,363,1452,44,64,1348092,36344
74,441,675,2700,79,39,2392317,67579
1,4,665,2658,35,0,1050300,66535
87,523,879,3516,57,70,1736310,87957
63,381,742,2969,44,8,1338924,74244
69,411,450,1802,16,85,500955,45016
74,441,940,3761,24,96,742488,94024
31,188,161,643,46,26,1389378,16146
77,461,773,3090,14,7,443121,77314
90,542,803,3214,98,66,2967198,80398
3,16,729,2917,25,48,751044,72925
56,334,207,829,50,0,1516800,20750
13,75,930,3721,47,68,1414104,93047
41,245,492,1970,67,25,2022375,49267
37,223,748,2993,83,62,2501286,74883
92,555,232,926,59,40,1797720,23259
71,429,646,2583,69,98,2091594,64669
6,38,630,2520,47,0,1411800,63047
54,326,104,414,59,34,1786302,10459
39,236,569,2274,67,75,2021925,56967
15,93,527,2110,10,81,304743,52710
1,4,455,1822,43,79,1290537,45543
16,99,890,3559,0,51,4953,89000
37,223,23,90,20,95,611385,2320
98,586,431,1726,98,64,2969592,43198
66,398,362,1449,69,23,2089869,36269
86,514,64,255,81,59,2455977,6481
17,100,114,458,47,72,1415316,11447
44,267,674,2697,52,79,1573437,67452
74,441,581,2324,83,13,2512239,58183
15,93,98,391,97,88,2914764,9897
38,226,916,3666,76,0,2291400,91676
66,398,880,3518,9,61,289983,88009
43,261,989,3954,54,36,1633008,98954
2,12,673,2690,41,50,1230750,67341
94,566,794,3177,63,60,1918380,79463
86,514,779,3116,92,85,2786055,77992
3,16,134,536,19,49,571047,13419
5,29,279,1115,46,87,1381761,27946
67,404,411,1642,42,71,1280313,41142
49,295,490,1958,91,45,2744835,49091
39,236,893,3570,98,93,2951979,89398
96,573,479,1914,46,38,1408914,47946
53,319,95,379,40,55,1216065,9540
2,12,823,3294,61,84,1830852,82361
1,4,593,2373,10,38,300414,59310
96,573,982,3927,47,56,1438968,98247
40,241,674,2697,26,85,792255,67426
88,526,277,1108,12,81,386643,27712
88,526,639,2558,37,98,1136694,63937
88,526,456,1823,87,35,2636505,45687
49,295,553,2213,80,96,2414988,55380
21,126,749,2994,95,95,2856585,74995
34,201,566,2263,53,80,1600440,56653
30,182,439,1754,44,72,1329216,43944
79,475,956,3822,9,70,293910,95609
11,68,858,3432,19,3,573309,85819
12,75,851,3406,44,65,1323795,85144
83,498,57,229,27,66,835098,5727
70,418,230,920,77,62,2331186,23077
37,223,107,428,80,34,2411202,10780
67,404,102,406,96,35,2900205,10296
50,297,305,1218,22,51,675153,30522
72,429,177,707,87,81,2631843,17787
48,288,504,2015,72,56,2174568,50472
24,144,116,466,96,79,2887437,11696
68,409,880,3518,90,43,2720529,88090
59,356,566,2263,37,31,1127793,56637
31,188,24,96,95,10,2859330,2495
55,328,183,730,23,69,706707,18323
76,455,884,3534,85,80,2573040,88485
86,514,763,3053,0,89,26067,76300
35,210,881,3525,45,43,1360629,88145
50,297,59,235,32,75,975225,5932
23,139,681,2722,52,21,1566963,68152
97,581,813,3252,81,93,2459379,81381
57,340,40,158,31,82,947346,4031
11,68,914,3658,96,2,2883306,91496
90,542,919,3675,53,6,1617018,91953
38,226,49,194,15,73,461619,4915
98,586,436,1743,63,25,1919475,43663
94,566,739,2958,51,21,1558263,73951
73,441,164,654,97,63,2932089,16497
74,441,174,698,96,3,2902209,17496
63,381,349,1396,44,81,1339143,34944
63,381,599,2397,12,70,379110,59912
61,365,226,905,37,62,1128486,22637
14,86,149,595,98,36,2944308,14998
63,381,490,1958,29,61,889083,49029
4,24,845,3379,69,26,2071278,84569
75,447,555,2219,49,19,1492557,55549
96,573,796,3183,72,15,2188845,79672
24,144,443,1772,69,25,2077275,44369
97,581,814,3255,30,31,929193,81430
59,356,531,2124,50,58,1517874,53150
44,267,87,350,16,61,493383,8716
46,279,51,205,88,36,2653908,5188
58,350,51,205,10,84,317652,5110
41,245,446,1784,97,20,2922360,44697
98,586,873,3491,41,64,1259592,87341
57,340,154,615,43,28,1307184,15443
16,99,53,210,30,86,905058,5330
21,126,299,1198,41,19,1236357,29941
66,398,786,3145,77,79,2330037,78677
90,542,97,386,25,52,777156,9725
21,126,174,698,6,37,186411,17406
91,546,329,1318,20,81,627543,32920
68,409,993,3972,50,19,1520457,99350
45,272,654,2617,19,42,583626,65419
16,99,391,1564,76,17,2284851,39176
8,47,600,2402,94,36,2822508,60094
32,195,621,2482,56,18,1689654,62156
32,195,114,458,94,55,2829765,11494
91,546,186,746,11,46,357438,18611
76,455,466,1865,39,18,1192854,46639
39,236,894,3574,55,0,1661700,89455
11,68,528,2112,0,64,3492,52800
8,47,81,325,72,88,2162664,8172
4,24,451,1806,72,35,2161305,45172
49,295,601,2403,22,0,674700,60122
6,38,808,3234,88,47,2641941,80888
69,411,95,379,34,71,1040913,9534
16,99,782,3128,49,44,1474932,78249
87,523,148,593,15,44,476232,14815
50,297,124,496,45,30,1365090,12445
66,398,949,3797,3,18,109854,94903
91,546,785,3141,52,17,1587351,78552
34,201,191,762,10,75,310425,19110
56,334,762,3049,82,2,2476806,76282
96,573,80,321,59,47,1798941,8059
18,107,691,2763,95,7,2855421,69195
69,411,732,2930,38,86,1160958,73238
7,43,587,2346,6,46,182238,58706
12,75,882,3529,18,3,543609,88218
78,468,452,1809,52,87,1583661,45252
73,441,145,580,66,49,2002047,14566
50,297,946,3784,75,9,2265027,94675
63,381,637,2547,95,15,2868945,63795
24,144,645,2581,76,90,2287470,64576
34,201,676,2703,60,56,1810368,67660
53,319,168,670,93,10,2805930,16893
42,253,944,3777,72,11,2172633,94472
95,567,305,1218,49,78,1498734,30549
84,504,677,2710,15,75,475425,67715
76,455,495,1980,28,82,863046,49528
25,152,603,2414,27,20,817560,60327
9,57,763,3053,84,92,2522976,76384
95,567,355,1419,9,41,298623,35509
11,68,685,2741,11,68,333504,68511
92,555,525,2102,61,35,1857705,52561
45,272,162,647,28,78,853734,16228
35,210,568,2272,79,67,2380701,56879
1,4,643,2570,75,84,2250552,64375
35,210,953,3812,72,40,2170620,95372
87,523,658,2632,77,59,2336277,65877
48,288,262,1047,34,80,1034640,26234
48,288,21,82,20,61,614583,2120
85,509,885,3542,49,40,1495620,88549
48,288,387,1549,44,17,1334451,38744
78,468,287,1147,0,92,23676,28700
55,328,228,910,95,69,2866707,22895
88,526,395,1581,77,72,2336616,39577
21,126,95,379,21,94,636582,9521
6,38,336,1343,34,81,1022043,33634
82,492,242,970,82,5,2484615,24282
32,195,787,3148,15,50,459750,78715
78,468,743,2970,41,42,1253526,74341
32,195,222,889,91,4,2739612,22291
26,154,53,210,6,29,187887,5306
25,152,985,3938,10,21,307563,98510
45,272,782,3128,45,45,1363635,78245
15,93,308,1230,30,45,904635,30830
11,68,591,2365,0,95,3585,59100
36,214,707,2829,40,43,1210929,70740
55,328,394,1576,61,36,1846608,39461
31,188,531,2124,43,93,1299579,53143
79,475,579,2314,77,95,2333985,57977
20,118,679,2717,25,73,756219,67925
51,307,383,1533,28,33,855399,38328
95,567,531,2124,42,4,1288512,53142
88,526,492,1970,4,48,146544,49204
22,134,891,3566,38,35,1146705,89138
1,4,950,3800,69,51,2070453,95069
13,75,330,1319,72,11,2163933,33072
29,171,947,3786,57,50,1718850,94757
28,166,372,1490,77,53,2318559,37277
84,504,798,3192,84,39,2545317,79884
33,199,291,1164,55,43,1660029,29155
82,492,279,1115,5,95,174885,27905
58,350,747,2986,37,1,1127403,74737
91,546,737,2946,43,44,1317432,73743
35,210,433,1730,32,50,970650,43332
5,29,393,1573,61,69,1831707,39361
22,134,485,1940,85,78,2556834,48585
58,350,601,2403,56,24,1697472,60156
56,334,748,2993,79,86,2387058,74879
17,100,543,2170,82,44,2465232,54382
66,398,339,1355,82,49,2479947,33982
92,555,187,748,41,47,1257741,18741
33,199,195,781,11,23,339969,19511
85,509,696,2786,22,77,685731,69622
89,536,586,2344,30,79,926937,58630
62,369,52,207,75,0,2268600,5275
73,441,978,3913,93,48,2812044,97893
41,245,433,1730,47,43,1422429,43347
62,369,35,141,83,98,2508894,3583
81,489,771,3085,80,91,2424573,77180
89,536,286,1143,94,66,2846898,28694
93,556,255,1020,97,70,2938110,25597
9,57,933,3734,97,47,2912841,93397
12,75,350,1398,44,49,1323747,35044
63,381,112,446,4,89,139167,11204
80,480,126,506,39,29,1194087,12639
57,340,122,487,59,12,1787136,12259
71,429,721,2885,75,22,2271366,72175
83,498,727,2910,40,47,1225041,72740
3,16,792,3166,24,66,721098,79224
51,307,368,1473,8,74,255522,36808
20,118,979,3914,69,51,2076153,97969
68,409,25,100,72,5,2180415,2572
13,75,241,965,45,8,1353924,24145
31,188,346,1385,60,69,1809507,34660
44,267,10,40,36,35,1093305,1036
82,492,475,1902,2,59,84777,47502
23,139,322,1289,82,88,2467164,32282
3,16,134,536,90,63,2701089,13490
72,429,82,328,62,65,1881795,8262
76,455,975,3899,47,24,1432872,97547
88,526,883,3531,35,36,1076508,88335
79,475,320,1280,29,22,893766,32029
53,319,810,3239,75,10,2265930,81075
29,171,494,1975,93,86,2798958,49493
82,492,974,3894,22,68,684804,97422
87,523,871,3484,71,60,2156280,87171
0,2,927,3709,18,32,540096,92718
17,100,183,730,83,15,2495145,18383
9,57,176,705,44,30,1322790,17644
72,429,726,2902,85,57,2571771,72685
48,288,419,1674,25,93,764679,41925
1,4,535,2142,40,21,1200363,53540
46,279,531,2124,85,62,2563986,53185
99,596,22,89,20,92,629976,2220
65,389,384,1534,52,1,1579503,38452
23,139,121,486,90,6,2706918,12190
55,328,962,3848,5,98,166794,96205
31,188,843,3373,63,14,1899342,84363
46,279,153,611,11,35,343905,15311
73,441,551,2203,31,24,951972,55131
17,100,371,1483,81,70,2435310,37181
25,152,556,2226,66,42,1987626,55666
94,566,905,3620,3,53,118359,90503
90,542,898,3592,32,59,987177,89832
94,566,59,235,42,75,1288425,5942
0,2,239,956,91,36,2730108,23991
83,498,464,1854,41,63,1255089,46441
70,418,55,221,69,98,2091294,5569
39,236,198,791,78,52,2351856,19878
51,307,565,2262,94,65,2835495,56594
53,319,802,3206,44,40,1336020,80244
84,504,131,526,9,71,295413,13109
7,43,925,3699,91,85,2732355,92591
67,404,730,2918,91,47,2750241,73091
45,272,714,2856,0,76,13728,71400
19,113,113,452,40,78,1205934,11340
20,118,404,1615,43,31,1296093,40443
9,57,872,3487,42,46,1262838,87242
19,113,878,3510,67,45,2015835,87867
6,38,57,229,75,14,2251842,5775
23,139,572,2287,53,96,1597188,57253
20,118,797,3190,55,62,1656186,79755
61,365,99,396,94,71,2838513,9994
31,188,892,3567,1,86,39558,89201
44,267,765,3058,59,8,1783224,76559
96,573,130,521,69,70,2099010,13069
59,356,828,3310,95,11,2867733,82895
55,328,293,1170,93,61,2806683,29393
95,567,648,2592,22,8,688524,64822
88,526,661,2642,12,88,386664,66112
39,236,7,30,28,38,851814,728
66,398,690,2759,97,24,2929872,69097
57,340,995,3981,80,86,2417358,99580
16,99,617,2470,91,14,2734842,61791
25,152,744,2974,35,24,1057572,74435
22,134,516,2062,20,48,606744,51620
52,312,85,338,74,4,2235612,8574
27,161,901,3605,51,93,1538379,90151
77,461,129,514,45,74,1373322,12945
73,441,300,1201,50,48,1522044,30050
9,57,93,371,38,41,1142823,9338
70,418,227,908,11,37,351111,22711
96,573,489,1958,33,67,1019001,48933
95,567,271,1084,81,56,2458668,27181
27,161,301,1204,42,26,1268178,30142
72,429,18,73,59,68,1791804,1859
97,581,83,332,85,63,2579289,8385
70,418,531,2124,61,50,1851150,53161
47,279,860,3440,97,14,2924142,86097
26,154,686,2745,14,95,428085,68614
3,16,466,1865,98,32,2940996,46698
46,279,610,2438,21,67,644001,61021
29,171,107,428,46,80,1388940,10746
36,214,479,1914,80,49,2410947,47980
11,68,884,3534,53,94,1593582,88453
82,492,302,1209,37,66,1134798,30237
16,99,207,829,55,63,1654989,20755
17,100,808,3234,27,57,815271,80827
44,267,28,112,18,56,553368,2818
65,389,238,951,52,77,1579731,23852
40,241,336,1343,13,78,402234,33613
85,509,633,2534,96,71,2905713,63396
52,312,587,2346,13,24,405672,58713
89,536,753,3010,81,5,2456715,75381
61,365,329,1318,36,82,1098546,32936
20,118,599,2397,11,54,336162,59911
79,475,288,1154,36,36,1103808,28836
51,307,825,3301,70,72,2115516,82570
59,356,408,1631,53,69,1607907,40853
54,326,554,2214,18,57,556371,55418
63,381,118,470,38,90,1159170,11838
60,359,130,521,46,96,1398288,13046
22,134,895,3582,66,52,1986756,89566
56,334,239,956,25,42,766926,23925
56,334,799,3194,36,53,1096959,79936
0,2,555,2219,48,94,1440282,55548
63,381,612,2446,68,95,2059185,61268
42,253,616,2462,27,55,822765,61627
80,480,343,1370,13,0,414000,34313
19,113,19,78,97,94,2915982,1997
90,542,565,2262,7,76,237228,56507
49,295,777,3109,48,44,1454832,77748
6,38,20,82,6,7,181821,2006
95,567,328,1312,88,48,2668644,32888
44,267,471,1884,25,90,763470,47125
